,main_temp,main_pressure,No.24_temp
928,145.0,-14.056,436.0
929,144.0,-14.095,432.0
930,144.0,-14.095,435.0
931,145.0,-14.076,431.0
932,145.0,-13.944,432.0
933,145.0,-13.949,433.0
934,144.0,-13.934,434.0
935,146.0,-13.929,432.0
936,146.0,-13.929,432.0
937,145.0,-13.91,425.0
938,147.0,-13.924,424.0
939,146.0,-13.944,421.0
940,146.0,-13.944,422.0
941,146.0,-13.91,428.0
942,146.0,-13.929,436.0
943,146.0,-13.915,439.0
944,144.0,-13.919,439.0
945,145.0,-13.973,446.0
946,145.0,-14.017,455.0
947,144.0,-14.017,458.0
948,145.0,-14.002,460.0
949,144.0,-14.037,459.0
950,144.0,-14.027,455.0
951,142.0,-14.002,451.0
952,142.0,-14.051,449.0
953,142.0,-14.032,451.0
954,142.0,-14.022,458.0
955,142.0,-14.046,466.0
956,142.0,-14.1,468.0
957,141.0,-14.11,469.0
958,141.0,-14.139,464.0
959,140.0,-14.188,462.0
960,140.0,-14.178,458.0
961,139.0,-14.193,457.0
962,138.0,-14.198,454.0
963,138.0,-14.193,447.0
964,138.0,-14.227,447.0
965,137.0,-14.183,446.0
966,137.0,-14.203,441.0
967,137.0,-14.232,442.0
968,136.0,-14.222,441.0
969,136.0,-14.227,437.0
970,136.0,-14.193,440.0
971,135.0,-14.203,440.0
972,135.0,-14.183,436.0
973,135.0,-14.183,434.0
974,135.0,-14.183,438.0
975,135.0,-14.188,441.0
976,135.0,-14.183,434.0
977,135.0,-14.144,430.0
978,134.0,-14.149,433.0
979,134.0,-14.125,440.0
980,134.0,-14.144,440.0
981,134.0,-14.149,438.0
982,134.0,-14.168,427.0
983,134.0,-14.183,420.0
984,134.0,-14.193,416.0
985,133.0,-14.188,411.0
986,134.0,-14.193,410.0
987,133.0,-14.203,415.0
988,133.0,-14.188,426.0
989,133.0,-14.173,436.0
990,133.0,-14.168,434.0
991,133.0,-14.173,432.0
992,133.0,-14.178,436.0
993,133.0,-14.144,435.0
994,133.0,-14.11,436.0
995,133.0,-14.09,443.0
996,133.0,-14.134,445.0
997,133.0,-14.134,445.0
998,134.0,-14.149,443.0
999,134.0,-14.139,443.0
1000,134.0,-14.164,446.0
1001,134.0,-14.183,452.0
1002,134.0,-14.188,447.0
1003,135.0,-14.125,440.0
1004,135.0,-14.139,437.0
1005,135.0,-14.164,430.0
1006,135.0,-14.159,423.0
1007,135.0,-14.159,425.0
1008,136.0,-14.129,419.0
1009,136.0,-14.164,411.0
1010,136.0,-14.159,411.0
1011,136.0,-14.188,415.0
1012,136.0,-14.208,421.0
1013,136.0,-14.208,425.0
1014,136.0,-14.237,424.0
1015,136.0,-14.217,427.0
1016,136.0,-14.237,429.0
1017,136.0,-14.295,433.0
1018,136.0,-14.281,434.0
1019,136.0,-14.305,435.0
1020,136.0,-14.276,432.0
1021,135.0,-14.281,436.0
1022,135.0,-14.286,435.0
1023,135.0,-14.286,437.0
1024,135.0,-14.325,442.0
1025,134.0,-14.3,449.0
1026,134.0,-14.315,446.0
1027,134.0,-14.315,441.0
1028,134.0,-14.31,441.0
1029,134.0,-14.344,440.0
1030,134.0,-14.359,439.0
1031,133.0,-14.339,441.0
1032,133.0,-14.33,442.0
1033,133.0,-14.339,442.0
1034,133.0,-14.315,437.0
1035,133.0,-14.354,434.0
1036,133.0,-14.32,436.0
1037,133.0,-14.335,432.0
1038,133.0,-14.305,427.0
1039,133.0,-14.305,420.0
1040,133.0,-14.31,416.0
1041,132.0,-14.32,418.0
1042,132.0,-14.364,424.0
1043,132.0,-14.403,423.0
1044,132.0,-14.398,423.0
1045,132.0,-14.398,420.0
1046,132.0,-14.408,413.0
1047,132.0,-14.403,415.0
1048,132.0,-14.383,422.0
1049,132.0,-14.354,426.0
1050,133.0,-14.339,422.0
1051,133.0,-14.291,431.0
1052,133.0,-14.252,442.0
1053,133.0,-14.266,442.0
1054,133.0,-14.261,435.0
1055,133.0,-14.266,436.0
1056,133.0,-14.276,442.0
1057,133.0,-14.276,442.0
1058,134.0,-14.305,442.0
1059,134.0,-14.31,445.0
1060,134.0,-14.276,441.0
1061,134.0,-14.256,441.0
1062,134.0,-14.266,446.0
1063,134.0,-14.3,446.0
1064,134.0,-14.291,446.0
1065,134.0,-14.295,452.0
1066,135.0,-14.31,455.0
1067,135.0,-14.3,453.0
1068,134.0,-14.291,443.0
1069,134.0,-14.256,434.0
1070,134.0,-14.247,433.0
1071,135.0,-14.222,439.0
1072,134.0,-14.198,442.0
1073,135.0,-14.183,445.0
1074,134.0,-14.227,446.0
1075,136.0,-14.227,451.0
1076,134.0,-14.232,451.0
1077,135.0,-14.212,444.0
1078,134.0,-14.208,438.0
1079,135.0,-14.212,440.0
1080,135.0,-14.188,442.0
1081,135.0,-14.227,442.0
1082,134.0,-14.222,443.0
1083,134.0,-14.227,449.0
1084,134.0,-14.237,457.0
1085,134.0,-14.208,457.0
1086,135.0,-14.227,447.0
1087,136.0,-14.188,443.0
1088,136.0,-14.193,437.0
1089,136.0,-14.217,430.0
1090,136.0,-14.203,428.0
1091,135.0,-14.227,429.0
1092,134.0,-14.173,427.0
1093,136.0,-14.208,419.0
1094,135.0,-14.183,420.0
1095,135.0,-14.183,427.0
1096,134.0,-14.183,435.0
1097,134.0,-14.173,432.0
1098,135.0,-14.198,427.0
1099,136.0,-14.208,433.0
1100,135.0,-14.208,436.0
1101,134.0,-14.208,446.0
1102,135.0,-14.222,453.0
1103,135.0,-14.281,454.0
1104,135.0,-14.252,457.0
1105,135.0,-14.281,458.0
1106,133.0,-14.256,453.0
1107,133.0,-14.227,451.0
1108,134.0,-14.261,453.0
1109,135.0,-14.242,454.0
1110,134.0,-14.252,455.0
1111,134.0,-14.266,451.0
1112,133.0,-14.247,452.0
1113,134.0,-14.237,456.0
1114,135.0,-14.247,455.0
1115,135.0,-14.237,454.0
1116,135.0,-14.183,454.0
1117,136.0,-14.149,455.0
1118,135.0,-14.154,456.0
1119,135.0,-14.154,456.0
1120,135.0,-14.1,457.0
1121,135.0,-14.125,456.0
1122,135.0,-14.105,455.0
1123,135.0,-14.081,457.0
1124,137.0,-14.095,463.0
1125,138.0,-14.1,462.0
1126,137.0,-14.105,451.0
1127,138.0,-14.129,452.0
1128,138.0,-14.11,461.0
1129,137.0,-14.105,460.0
1130,136.0,-14.1,455.0
1131,137.0,-14.125,443.0
1132,137.0,-14.168,444.0
1133,136.0,-14.164,451.0
1134,137.0,-14.203,453.0
1135,137.0,-14.212,442.0
1136,137.0,-14.198,438.0
1137,137.0,-14.212,437.0
1138,137.0,-14.237,434.0
1139,135.0,-14.261,428.0
1140,135.0,-14.237,422.0
1141,134.0,-14.242,420.0
1142,136.0,-14.256,419.0
1143,135.0,-14.237,419.0
1144,136.0,-14.212,421.0
1145,136.0,-14.188,419.0
1146,135.0,-14.149,413.0
1147,135.0,-14.134,409.0
1148,135.0,-14.12,408.0
1149,136.0,-14.1,415.0
1150,137.0,-14.09,423.0
1151,136.0,-14.071,424.0
1152,136.0,-14.071,425.0
1153,139.0,-14.076,428.0
1154,139.0,-14.051,429.0
1155,137.0,-14.076,424.0
1156,138.0,-14.071,420.0
1157,138.0,-14.071,416.0
1158,140.0,-14.095,415.0
1159,140.0,-14.105,418.0
1160,138.0,-14.056,417.0
1161,139.0,-14.071,414.0
1162,139.0,-14.046,414.0
1163,141.0,-14.027,410.0
1164,140.0,-14.032,407.0
1165,138.0,-14.076,410.0
1166,139.0,-14.09,420.0
1167,139.0,-14.1,420.0
1168,140.0,-14.095,415.0
1169,139.0,-14.1,414.0
1170,139.0,-14.134,418.0
1171,137.0,-14.105,418.0
1172,137.0,-14.139,412.0
1173,138.0,-14.129,411.0
1174,138.0,-14.139,415.0
1175,138.0,-14.125,418.0
1176,136.0,-14.129,420.0
1177,136.0,-14.125,414.0
1178,137.0,-14.095,418.0
1179,137.0,-14.095,418.0
1180,137.0,-14.1,420.0
1181,137.0,-14.149,423.0
1182,136.0,-14.144,426.0
1183,135.0,-14.188,426.0
1184,136.0,-14.247,432.0
1185,136.0,-14.256,435.0
1186,136.0,-14.276,437.0
1187,137.0,-14.247,440.0
1188,137.0,-14.252,442.0
1189,136.0,-14.247,445.0
1190,136.0,-14.232,446.0
1191,136.0,-14.252,448.0
1192,136.0,-14.247,443.0
1193,137.0,-14.256,436.0
1194,136.0,-14.286,440.0
1195,136.0,-14.256,442.0
1196,137.0,-14.271,443.0
1197,138.0,-14.227,447.0
1198,137.0,-14.198,442.0
1199,138.0,-14.183,441.0
1200,138.0,-14.217,436.0
1201,138.0,-14.208,435.0
1202,136.0,-14.242,442.0
1203,137.0,-14.256,450.0
1204,137.0,-14.237,442.0
1205,138.0,-14.242,434.0
1206,138.0,-14.232,435.0
1207,138.0,-14.217,439.0
1208,138.0,-14.242,438.0
1209,138.0,-14.203,441.0
1210,137.0,-14.203,438.0
1211,137.0,-14.188,438.0
1212,137.0,-14.193,440.0
1213,137.0,-14.198,438.0
1214,138.0,-14.193,438.0
1215,139.0,-14.144,438.0
1216,139.0,-14.164,434.0
1217,139.0,-14.164,427.0
1218,138.0,-14.164,416.0
1219,138.0,-14.149,413.0
1220,139.0,-14.125,425.0
1221,139.0,-14.129,430.0
1222,139.0,-14.076,425.0
1223,140.0,-14.095,420.0
1224,140.0,-14.085,414.0
1225,140.0,-14.081,410.0
1226,139.0,-14.09,406.0
1227,139.0,-14.095,400.0
1228,140.0,-14.09,398.0
1229,141.0,-14.11,406.0
1230,141.0,-14.115,413.0
1231,139.0,-14.134,413.0
1232,139.0,-14.159,411.0
1233,138.0,-14.129,406.0
1234,140.0,-14.178,396.0
1235,140.0,-14.164,392.0
1236,138.0,-14.183,396.0
1237,138.0,-14.203,404.0
1238,137.0,-14.188,408.0
1239,139.0,-14.203,412.0
1240,139.0,-14.203,412.0
1241,139.0,-14.212,414.0
1242,138.0,-14.183,404.0
1243,137.0,-14.208,398.0
1244,137.0,-14.237,398.0
1245,137.0,-14.212,411.0
1246,137.0,-14.232,427.0
1247,138.0,-14.237,436.0
1248,137.0,-14.237,438.0
1249,136.0,-14.252,433.0
1250,137.0,-14.203,430.0
1251,138.0,-14.164,434.0
1252,138.0,-14.159,439.0
1253,136.0,-14.134,438.0
1254,136.0,-14.139,438.0
1255,136.0,-14.095,445.0
1256,137.0,-14.046,445.0
1257,137.0,-14.056,436.0
1258,138.0,-14.081,428.0
1259,137.0,-14.081,434.0
1260,137.0,-14.056,442.0
1261,137.0,-13.998,443.0
1262,138.0,-14.012,437.0
1263,138.0,-13.993,433.0
1264,138.0,-13.958,427.0
1265,139.0,-13.958,422.0
1266,139.0,-13.978,420.0
1267,138.0,-14.002,423.0
1268,138.0,-13.988,427.0
1269,139.0,-13.958,425.0
1270,139.0,-13.978,417.0
1271,138.0,-13.934,410.0
1272,138.0,-13.963,407.0
1273,139.0,-13.978,410.0
1274,140.0,-14.002,414.0
1275,140.0,-13.988,410.0
1276,140.0,-13.988,408.0
1277,141.0,-13.993,408.0
1278,139.0,-14.007,399.0
1279,139.0,-13.978,399.0
1280,141.0,-14.022,404.0
1281,140.0,-14.051,413.0
1282,140.0,-14.012,417.0
1283,142.0,-14.012,425.0
1284,141.0,-13.988,432.0
1285,141.0,-13.973,426.0
1286,141.0,-13.958,424.0
1287,142.0,-13.978,418.0
1288,142.0,-13.968,422.0
1289,142.0,-13.988,421.0
1290,141.0,-13.988,416.0
1291,141.0,-14.002,413.0
1292,142.0,-14.027,415.0
1293,142.0,-13.988,416.0
1294,142.0,-13.988,413.0
1295,142.0,-13.983,411.0
1296,142.0,-13.998,407.0
1297,140.0,-14.051,404.0
1298,140.0,-14.076,399.0
1299,140.0,-14.076,399.0
1300,142.0,-14.095,395.0
1301,142.0,-14.134,404.0
1302,142.0,-14.149,417.0
1303,140.0,-14.12,421.0
1304,140.0,-14.085,419.0
1305,141.0,-14.115,411.0
1306,141.0,-14.159,404.0
1307,141.0,-14.032,401.0
1308,140.0,-14.022,399.0
1309,140.0,-14.046,400.0
1310,141.0,-14.032,402.0
1311,139.0,-14.032,393.0
1312,139.0,-14.042,390.0
1313,140.0,-14.012,399.0
1314,140.0,-14.042,405.0
1315,141.0,-14.042,408.0
1316,139.0,-14.027,415.0
1317,139.0,-14.046,416.0
1318,140.0,-14.007,425.0
1319,139.0,-13.988,428.0
1320,139.0,-13.998,421.0
1321,139.0,-13.954,418.0
1322,140.0,-13.983,429.0
1323,139.0,-13.993,435.0
1324,138.0,-13.988,437.0
1325,140.0,-14.007,441.0
1326,140.0,-14.012,439.0
1327,139.0,-14.002,438.0
1328,138.0,-14.037,445.0
1329,138.0,-14.032,454.0
1330,139.0,-14.037,455.0
1331,138.0,-14.022,450.0
1332,138.0,-14.022,449.0
1333,139.0,-14.017,449.0
1334,139.0,-13.998,447.0
1335,139.0,-13.983,450.0
1336,138.0,-13.978,448.0
1337,139.0,-13.934,446.0
1338,141.0,-13.919,447.0
1339,140.0,-13.905,448.0
1340,140.0,-13.88,449.0
1341,141.0,-13.573,452.0
1342,143.0,-13.563,454.0
1343,142.0,-13.558,453.0
1344,142.0,-13.592,448.0
1345,143.0,-13.558,441.0
1346,146.0,-13.563,441.0
1347,146.0,-13.563,442.0
1348,146.0,-13.529,441.0
1349,145.0,-13.553,438.0
1350,147.0,-13.587,439.0
1351,148.0,-13.587,445.0
1352,147.0,-13.592,438.0
1353,147.0,-13.592,442.0
1354,147.0,-13.621,444.0
1355,148.0,-13.69,436.0
1356,146.0,-13.661,435.0
1357,146.0,-13.695,441.0
1358,147.0,-13.714,449.0
1359,146.0,-13.7,452.0
1360,146.0,-13.7,452.0
1361,145.0,-13.705,454.0
1362,145.0,-13.729,446.0
1363,146.0,-13.719,444.0
1364,146.0,-13.724,445.0
1365,144.0,-13.753,443.0
1366,145.0,-13.783,443.0
1367,145.0,-13.768,439.0
1368,143.0,-13.778,429.0
1369,143.0,-14.071,423.0
1370,142.0,-14.037,416.0
1371,142.0,-14.027,409.0
1372,142.0,-13.988,413.0
1373,141.0,-14.037,428.0
1374,142.0,-14.027,440.0
1375,141.0,-14.056,439.0
1376,140.0,-14.081,434.0
1377,139.0,-14.051,434.0
1378,139.0,-14.076,429.0
1379,139.0,-14.085,435.0
1380,138.0,-14.081,439.0
1381,137.0,-14.09,436.0
1382,138.0,-14.056,439.0
1383,138.0,-14.056,444.0
1384,137.0,-14.046,444.0
1385,136.0,-14.081,445.0
1386,135.0,-14.085,449.0
1387,137.0,-14.081,455.0
1388,137.0,-14.085,456.0
1389,136.0,-14.085,454.0
1390,136.0,-14.081,450.0
1391,136.0,-14.11,448.0
1392,136.0,-14.139,450.0
1393,136.0,-14.12,454.0
1394,135.0,-14.081,450.0
1395,136.0,-14.076,440.0
1396,137.0,-14.081,436.0
1397,137.0,-14.071,437.0
1398,136.0,-14.051,440.0
1399,138.0,-14.017,445.0
1400,136.0,-14.027,446.0
1401,137.0,-14.017,448.0
1402,138.0,-13.993,440.0
1403,139.0,-13.973,435.0
1404,138.0,-14.046,441.0
1405,138.0,-14.017,449.0
1406,139.0,-14.002,447.0
1407,140.0,-13.983,445.0
1408,141.0,-13.983,444.0
1409,141.0,-13.983,446.0
1410,142.0,-13.944,452.0
1411,140.0,-13.924,454.0
1412,141.0,-13.9,451.0
1413,143.0,-13.875,453.0
1414,143.0,-13.905,452.0
1415,143.0,-13.905,448.0
1416,142.0,-13.949,446.0
1417,142.0,-13.949,441.0
1418,142.0,-13.983,438.0
1419,143.0,-13.993,436.0
1420,143.0,-13.993,436.0
1421,143.0,-14.012,434.0
1422,143.0,-14.042,436.0
1423,143.0,-13.998,435.0
1424,143.0,-13.978,437.0
1425,143.0,-14.012,441.0
1426,142.0,-14.022,438.0
1427,143.0,-14.017,440.0
1428,143.0,-14.032,446.0
1429,142.0,-14.037,441.0
1430,141.0,-14.071,438.0
1431,141.0,-14.076,446.0
1432,142.0,-14.066,454.0
1433,142.0,-14.1,455.0
1434,142.0,-14.125,453.0
1435,140.0,-14.115,456.0
1436,140.0,-14.095,455.0
1437,140.0,-14.125,450.0
1438,141.0,-14.134,453.0
1439,141.0,-14.154,461.0
1440,141.0,-14.139,468.0
1441,140.0,-14.1,473.0
1442,140.0,-14.105,474.0
1443,139.0,-14.12,475.0
1444,139.0,-14.144,476.0
1445,138.0,-14.046,466.0
1446,139.0,-14.051,460.0
1447,138.0,-14.056,460.0
1448,139.0,-14.061,459.0
1449,138.0,-14.027,452.0
1450,137.0,-14.076,449.0
1451,138.0,-14.095,451.0
1452,138.0,-14.105,454.0
1453,138.0,-14.095,455.0
1454,136.0,-14.11,453.0
1455,137.0,-14.085,449.0
1456,137.0,-14.095,447.0
1457,136.0,-14.085,444.0
1458,137.0,-14.09,443.0
1459,136.0,-14.085,443.0
1460,134.0,-14.081,441.0
1461,135.0,-14.081,444.0
1462,134.0,-14.095,442.0
1463,134.0,-14.061,446.0
1464,134.0,-14.081,451.0
1465,134.0,-14.061,453.0
1466,135.0,-14.071,449.0
1467,135.0,-14.076,450.0
1468,134.0,-14.071,454.0
1469,134.0,-14.09,449.0
1470,134.0,-14.085,444.0
1471,134.0,-14.105,440.0
1472,133.0,-14.115,433.0
1473,133.0,-14.09,431.0
1474,134.0,-14.095,434.0
1475,134.0,-14.046,432.0
1476,135.0,-14.061,421.0
1477,135.0,-14.056,419.0
1478,135.0,-14.046,429.0
1479,133.0,-14.051,444.0
1480,134.0,-14.056,445.0
1481,134.0,-14.056,445.0
1482,134.0,-14.032,445.0
1483,136.0,-14.037,431.0
1484,136.0,-14.027,429.0
1485,134.0,-14.081,434.0
1486,135.0,-14.046,442.0
1487,136.0,-14.037,445.0
1488,136.0,-14.032,446.0
1489,136.0,-14.046,446.0
1490,135.0,-14.081,447.0
1491,135.0,-14.085,446.0
1492,135.0,-14.071,444.0
1493,136.0,-14.11,445.0
1494,136.0,-14.081,444.0
1495,136.0,-14.081,425.0
1496,135.0,-14.134,419.0
1497,135.0,-14.164,428.0
1498,136.0,-14.168,434.0
1499,136.0,-14.139,429.0
1500,135.0,-14.129,419.0
1501,136.0,-14.149,412.0
1502,136.0,-14.164,421.0
1503,136.0,-14.129,430.0
1504,134.0,-14.173,426.0
1505,134.0,-14.154,421.0
1506,134.0,-14.188,429.0
1507,134.0,-14.237,433.0
1508,135.0,-14.232,437.0
1509,134.0,-14.261,437.0
1510,133.0,-14.266,436.0
1511,132.0,-14.271,435.0
1512,134.0,-14.266,439.0
1513,134.0,-14.232,446.0
1514,132.0,-14.266,447.0
1515,133.0,-14.208,442.0
1516,133.0,-14.232,442.0
1517,132.0,-14.247,444.0
1518,132.0,-14.242,442.0
1519,133.0,-14.242,445.0
1520,133.0,-14.232,447.0
1521,132.0,-14.227,449.0
1522,132.0,-14.276,451.0
1523,133.0,-14.291,452.0
1524,132.0,-14.286,451.0
1525,132.0,-14.31,450.0
1526,133.0,-14.291,451.0
1527,132.0,-14.281,454.0
1528,132.0,-14.295,455.0
1529,132.0,-14.252,452.0
1530,133.0,-14.261,452.0
1531,133.0,-14.227,456.0
1532,133.0,-14.217,457.0
1533,132.0,-14.208,455.0
1534,132.0,-14.208,454.0
1535,132.0,-14.198,456.0
1536,134.0,-14.193,458.0
1537,133.0,-14.178,454.0
1538,133.0,-14.193,449.0
1539,133.0,-14.168,448.0
1540,134.0,-14.159,449.0
1541,134.0,-14.159,449.0
1542,133.0,-14.134,450.0
1543,133.0,-14.139,449.0
1544,133.0,-14.149,454.0
1545,134.0,-14.134,459.0
1546,135.0,-14.12,458.0
1547,133.0,-14.139,453.0
1548,133.0,-14.105,447.0
1549,135.0,-14.105,441.0
1550,135.0,-14.1,438.0
1551,135.0,-14.105,446.0
1552,133.0,-14.139,451.0
1553,133.0,-14.159,452.0
1554,133.0,-14.168,450.0
1555,134.0,-14.208,446.0
1556,134.0,-14.159,451.0
1557,133.0,-14.227,454.0
1558,133.0,-14.242,453.0
1559,132.0,-14.208,450.0
1560,133.0,-14.232,447.0
1561,134.0,-14.193,441.0
1562,131.0,-14.188,433.0
1563,131.0,-14.203,430.0
1564,132.0,-14.198,432.0
1565,132.0,-14.208,433.0
1566,131.0,-14.193,437.0
1567,131.0,-14.183,445.0
1568,131.0,-14.203,450.0
1569,131.0,-14.203,448.0
1570,131.0,-14.212,447.0
1571,131.0,-14.227,449.0
1572,130.0,-14.198,452.0
1573,130.0,-14.193,449.0
1574,131.0,-14.208,446.0
1575,131.0,-14.203,442.0
1576,129.0,-14.247,442.0
1577,129.0,-14.256,441.0
1578,129.0,-14.203,444.0
1579,131.0,-14.183,441.0
1580,130.0,-14.212,438.0
1581,130.0,-14.237,435.0
1582,130.0,-14.256,438.0
1583,129.0,-14.252,443.0
1584,129.0,-14.232,442.0
1585,130.0,-14.232,440.0
1586,129.0,-14.252,434.0
1587,130.0,-14.281,423.0
1588,131.0,-14.3,426.0
1589,131.0,-14.286,429.0
1590,130.0,-14.286,427.0
1591,131.0,-14.266,430.0
1592,132.0,-14.256,427.0
1593,130.0,-14.242,427.0
1594,130.0,-14.212,433.0
1595,132.0,-14.256,436.0
1596,132.0,-14.281,433.0
1597,132.0,-14.276,439.0
1598,131.0,-14.252,446.0
1599,131.0,-14.256,448.0
1600,131.0,-14.281,448.0
1601,131.0,-14.281,448.0
1602,132.0,-14.242,450.0
1603,132.0,-14.242,454.0
1604,132.0,-14.242,455.0
1605,133.0,-14.232,456.0
1606,133.0,-14.212,455.0
1607,132.0,-14.144,450.0
1608,132.0,-14.071,447.0
1609,133.0,-14.051,444.0
1610,132.0,-14.027,441.0
1611,133.0,-14.012,435.0
1612,134.0,-14.037,441.0
1613,134.0,-14.022,444.0
1614,133.0,-14.027,445.0
1615,133.0,-14.046,445.0
1616,133.0,-14.032,448.0
1617,134.0,-14.056,453.0
1618,132.0,-14.046,461.0
1619,133.0,-14.076,464.0
1620,132.0,-14.085,459.0
1621,132.0,-14.085,455.0
1622,133.0,-14.071,450.0
1623,132.0,-14.076,449.0
1624,133.0,-14.076,451.0
1625,131.0,-14.11,450.0
1626,132.0,-14.129,451.0
1627,132.0,-14.115,448.0
1628,132.0,-14.173,447.0
1629,131.0,-14.178,438.0
1630,132.0,-14.188,436.0
1631,131.0,-14.227,436.0
1632,131.0,-14.242,435.0
1633,131.0,-14.212,434.0
1634,132.0,-14.227,433.0
1635,132.0,-14.212,431.0
1636,131.0,-14.222,436.0
1637,131.0,-14.208,442.0
1638,132.0,-14.232,442.0
1639,132.0,-14.217,439.0
1640,133.0,-14.203,435.0
1641,133.0,-14.183,432.0
1642,132.0,-14.129,432.0
1643,134.0,-14.1,431.0
1644,134.0,-14.125,429.0
1645,134.0,-14.134,431.0
1646,133.0,-14.144,431.0
1647,135.0,-14.125,433.0
1648,133.0,-14.125,437.0
1649,135.0,-14.11,440.0
1650,135.0,-14.095,439.0
1651,135.0,-14.076,433.0
1652,136.0,-14.076,428.0
1653,135.0,-14.042,422.0
1654,136.0,-14.056,428.0
1655,136.0,-14.076,429.0
1656,136.0,-14.051,429.0
1657,135.0,-14.061,430.0
1658,136.0,-14.022,438.0
1659,135.0,-14.002,443.0
1660,136.0,-14.037,442.0
1661,136.0,-14.056,438.0
1662,136.0,-14.056,436.0
1663,136.0,-14.056,436.0
1664,136.0,-14.076,437.0
1665,135.0,-14.081,435.0
1666,135.0,-14.095,433.0
1667,135.0,-14.095,421.0
1668,136.0,-14.12,412.0
1669,134.0,-14.178,415.0
1670,136.0,-14.164,417.0
1671,135.0,-14.125,415.0
1672,136.0,-14.144,412.0
1673,134.0,-14.129,407.0
1674,135.0,-14.159,406.0
1675,134.0,-14.134,413.0
1676,136.0,-14.115,419.0
1677,134.0,-14.159,422.0
1678,135.0,-14.144,422.0
1679,135.0,-14.139,402.0
1680,134.0,-14.193,394.0
1681,134.0,-14.193,402.0
1682,136.0,-14.222,402.0
1683,136.0,-14.183,401.0
1684,134.0,-14.183,400.0
1685,135.0,-14.208,401.0
1686,135.0,-14.188,403.0
1687,134.0,-14.168,401.0
1688,135.0,-14.217,394.0
1689,135.0,-14.154,393.0
1690,134.0,-14.183,399.0
1691,134.0,-14.198,403.0
1692,133.0,-14.232,405.0
1693,134.0,-14.237,402.0
1694,133.0,-14.242,400.0
1695,134.0,-14.242,405.0
1696,133.0,-14.217,413.0
1697,132.0,-14.227,418.0
1698,133.0,-14.178,411.0
1699,134.0,-14.149,404.0
1700,132.0,-14.129,404.0
1701,134.0,-14.129,407.0
1702,134.0,-14.12,412.0
1703,134.0,-14.11,417.0
1704,135.0,-14.081,415.0
1705,133.0,-14.09,409.0
1706,135.0,-14.09,411.0
1707,134.0,-14.076,414.0
1708,136.0,-14.09,414.0
1709,136.0,-14.066,413.0
1710,135.0,-14.085,413.0
1711,136.0,-14.081,413.0
1712,137.0,-14.056,410.0
1713,136.0,-14.051,404.0
1714,136.0,-14.061,404.0
1715,137.0,-14.022,409.0
1716,135.0,-14.061,406.0
1717,136.0,-14.042,401.0
1718,136.0,-14.042,401.0
1719,136.0,-14.061,405.0
1720,135.0,-14.027,405.0
1721,136.0,-14.051,402.0
1722,137.0,-14.081,399.0
1723,137.0,-14.081,399.0
1724,135.0,-14.081,395.0
1725,136.0,-14.056,396.0
1726,136.0,-14.056,397.0
1727,137.0,-14.095,393.0
1728,136.0,-14.071,393.0
1729,137.0,-14.081,393.0
1730,135.0,-14.081,388.0
1731,136.0,-14.076,385.0
1732,136.0,-14.076,384.0
1733,135.0,-14.071,385.0
1734,136.0,-14.09,394.0
1735,135.0,-14.081,399.0
1736,135.0,-14.1,398.0
1737,136.0,-14.09,398.0
1738,135.0,-14.125,395.0
1739,135.0,-14.095,398.0
1740,135.0,-14.12,398.0
1741,136.0,-14.09,395.0
1742,134.0,-14.1,390.0
1743,136.0,-14.115,389.0
1744,135.0,-14.081,385.0
1745,134.0,-14.1,379.0
1746,136.0,-14.085,378.0
1747,134.0,-14.11,377.0
1748,135.0,-14.115,377.0
1749,134.0,-14.037,382.0
1750,134.0,-14.051,388.0
1751,135.0,-14.042,389.0
1752,133.0,-14.056,389.0
1753,134.0,-14.081,387.0
1754,135.0,-14.081,390.0
1755,132.0,-14.1,400.0
1756,133.0,-14.12,405.0
1757,132.0,-14.095,413.0
1758,133.0,-14.11,418.0
1759,133.0,-14.139,421.0
1760,133.0,-14.168,422.0
1761,132.0,-14.154,423.0
1762,132.0,-14.134,420.0
1763,132.0,-14.154,415.0
1764,130.0,-14.159,411.0
1765,132.0,-14.359,413.0
1766,132.0,-14.574,420.0
1767,131.0,-14.559,417.0
1768,130.0,-14.579,412.0
1769,131.0,-14.569,409.0
1770,131.0,-14.564,398.0
1771,130.0,-14.589,398.0
1772,130.0,-14.593,403.0
1773,131.0,-14.755,403.0
1774,130.0,-14.725,407.0
1775,130.0,-14.725,399.0
1776,132.0,-14.72,394.0
1777,130.0,-14.72,401.0
1778,132.0,-14.716,402.0
1779,132.0,-14.706,402.0
1780,133.0,-14.696,407.0
1781,133.0,-14.716,418.0
1782,132.0,-14.725,419.0
1783,133.0,-14.745,418.0
1784,133.0,-14.745,418.0
1785,132.0,-14.735,414.0
1786,134.0,-14.73,412.0
1787,132.0,-14.701,408.0
1788,134.0,-14.725,409.0
1789,134.0,-14.711,413.0
1790,133.0,-14.672,412.0
1791,134.0,-14.647,409.0
1792,133.0,-14.647,411.0
1793,135.0,-14.667,412.0
1794,134.0,-14.725,414.0
1795,136.0,-14.735,422.0
1796,134.0,-14.706,427.0
1797,136.0,-14.676,433.0
1798,135.0,-14.652,437.0
1799,136.0,-14.628,435.0
1800,135.0,-14.642,428.0
1801,136.0,-14.647,425.0
1802,135.0,-14.647,425.0
1803,136.0,-14.667,421.0
1804,135.0,-14.667,418.0
1805,135.0,-14.652,420.0
