,Iron_ore_mix_ratio,coke_ratio,quick_lime,returning_sinter,light_burning,second_water,bed_depth,trolley_speed,flue_temp,ignition_temp,pressure_flue,BRP,BTP
6464,0.6191496656951826,0.0535744899708554,0.0653180181724669,0.2196982684724841,0.0422595576890107,6.183,749.776,2.46,157.0,890.0,583.639,65.0251265256994,84.45926376705197
6465,0.6225598370395519,0.0523680190120522,0.0645900526226447,0.2177049736886776,0.0427771176370735,6.147,751.648,2.458,156.0,898.0,591.453,65.82015500241953,84.88134459200406
6466,0.6153846153846154,0.0534403867737201,0.0662177328843995,0.2217905551238884,0.0431667098333765,6.238,748.881,2.457,157.0,905.0,587.546,62.66869992828242,85.74499373588768
6467,0.614220617315794,0.0534777749118734,0.0659444587739661,0.2231966296965007,0.0431605193018657,6.158,751.974,2.456,157.0,917.0,589.499,54.31407963522038,85.77622772185104
6468,0.6162541748736833,0.0532671062772972,0.0671405326710627,0.2208615226513659,0.0424766635265907,6.212,735.694,2.457,158.0,918.0,598.291,58.8808981844133,84.6824837868665
6469,0.6136167271470537,0.0547779505788837,0.0660100224641437,0.2235182305166752,0.0420770692932434,6.143,750.02,2.455,159.0,923.0,601.221,64.24597720886173,84.86348329905593
6470,0.619894655038425,0.0519816941542181,0.0662291684655902,0.2187203177618513,0.0431741645799153,6.282,752.788,2.462,160.0,929.0,603.175,64.24725788206158,86.02442630972692
6472,0.6226706741090596,0.0528982395878059,0.064405324173465,0.2173465006440532,0.0426792614856161,6.15,759.463,2.449,162.0,914.0,605.128,47.36369135393225,86.99502939714611
6473,0.6208600658921449,0.0544477197849835,0.0659788451534593,0.2163169758973469,0.0423963932720652,6.018,741.311,2.454,162.0,906.0,610.989,63.02337939249217,85.30752591997842
6474,0.6142149622034929,0.0551742114866626,0.0666434963941263,0.2202624033365192,0.0437049265791988,6.22,748.148,2.459,162.0,898.0,594.383,64.9424665685891,86.03666851443563
6477,0.6164630999483915,0.0532427318080165,0.0654567349045243,0.2231205917770514,0.0417168415620161,6.311,735.857,2.451,163.0,913.0,601.221,60.64133049875073,87.26769621599107
6479,0.6096602323347018,0.0534544501703205,0.066643374967246,0.2258712551314525,0.0443706873962791,6.099,777.941,2.458,162.0,882.0,578.755,24.82622742190664,86.24491039418822
6481,0.6164300554016621,0.0542763157894736,0.0674342105263157,0.2188365650969529,0.0430228531855955,6.286,764.347,2.46,161.0,914.0,565.079,64.72681270696334,85.06078871724468
6482,0.6185005531444133,0.0525061696876861,0.0668028252914645,0.2198961790485916,0.0422942728278444,6.121,774.522,2.452,161.0,930.0,553.358,63.10634287469108,85.9950047054012
6483,0.6221675294916404,0.0527030467622846,0.0645845709921072,0.2180259696172451,0.0425188831367223,6.143,728.775,2.5,160.0,938.0,534.799,63.48446035059955,85.54188656359086
6484,0.6219377807917268,0.0513689921166398,0.0659489700771382,0.2177672289565143,0.0429770280579808,6.267,744.16,2.46,159.0,939.0,534.799,67.633404222093,85.34501066323124
6485,0.6173592032967032,0.0534855769230769,0.0656765109890109,0.2210679945054945,0.0424107142857142,6.154,758.242,2.457,160.0,938.0,548.474,65.94553555930817,86.24497388135875
6486,0.6166881720430107,0.0523870967741935,0.0659784946236559,0.2229677419354838,0.0419784946236559,6.194,756.451,2.462,160.0,921.0,547.497,60.68938671159716,87.26769621599107
6487,0.6208583690987124,0.0525321888412017,0.0649785407725321,0.2188841201716738,0.0427467811158798,6.084,749.613,2.444,159.0,913.0,555.311,64.63048006477263,86.02440030876356
6488,0.6190598071836874,0.0526405596792082,0.0659500042658476,0.2194352017745925,0.0429144270966641,6.344,743.427,2.461,158.0,959.0,542.613,64.75575422859913,86.24497888520055
6489,0.6206867026286497,0.0527442418015241,0.0653309358677969,0.2190256015069783,0.0422125181950509,6.07,724.217,2.451,157.0,987.0,550.427,60.847272727273726,87.60863735098245
6490,0.6165140784245984,0.0537225773017792,0.0656417343237174,0.2218863361547763,0.0422352737951287,6.227,740.334,2.458,157.0,990.0,548.474,58.38340219383133,87.91169494271804
6491,0.6193449072094416,0.0519113999828957,0.06662105533225,0.2190199264517232,0.0431027110236893,6.165,746.195,2.459,157.0,981.0,553.358,61.075812335129136,86.55747097197042
6492,0.6193449072094416,0.0519113999828957,0.06662105533225,0.2190199264517232,0.0431027110236893,6.165,746.195,2.459,157.0,981.0,553.358,61.075812335129136,86.55747097197042
6493,0.6221690453807367,0.052388684727801,0.0664045808050594,0.21604991026408,0.0429877788223228,6.114,757.021,2.412,158.0,983.0,549.451,56.01855599013647,87.18246808364533
6494,0.6232311320754718,0.0514656334231805,0.0661219676549865,0.2170653638814016,0.0421159029649595,6.388,747.985,2.402,156.0,998.0,554.335,59.01984587766328,85.56318588630424
6495,0.6181102362204725,0.0526360835330366,0.0661588497090037,0.2205580280725779,0.0425368024649092,6.333,731.787,2.4,156.0,1027.0,543.59,65.11684567696636,84.93251393493604
6496,0.6182888811915485,0.0531693799792171,0.0670245930031174,0.2197783165916176,0.0417388292344994,5.978,750.346,2.406,156.0,1042.0,538.706,67.07238192388189,85.30749741989976
6497,0.6185858932555345,0.0532864252617127,0.0665865797151192,0.2186373777243864,0.0429037240432469,6.04,753.602,2.4,155.0,1038.0,560.195,65.47558295571216,86.04763325144715
6498,0.6197524452523153,0.053059811304423,0.0661300095213364,0.2176923742750801,0.0433653596468449,5.916,746.683,2.404,155.0,1005.0,548.474,65.62000000000081,86.24502370422897
6499,0.621779457231192,0.053503950532463,0.0659567159051872,0.2154757815183785,0.0432840948127791,6.0,757.753,2.404,156.0,990.0,547.497,68.12000000000067,86.55750381365372
6501,0.6169053685967842,0.0550918196994991,0.0690624725419559,0.215095334329145,0.0438450048326157,6.399,748.637,2.412,156.0,959.0,560.195,60.54818861725226,88.86999675821961
6502,0.6152245534940177,0.0547945205479452,0.0681463499219698,0.2184844806658575,0.0433500953702098,6.392,773.138,2.401,156.0,952.0,543.59,62.47730616396012,87.1103858550718
6503,0.6201205134922715,0.0539690856693738,0.0668937210723954,0.2153523709719675,0.0436643087939917,6.418,738.624,2.411,156.0,954.0,558.242,67.1456468474076,86.0745018239673
6504,0.6182132067328442,0.0538627535606387,0.0672421234354768,0.2170910660336641,0.0435908502373759,6.385,755.149,2.405,158.0,958.0,559.219,64.85089998155588,86.9481329111392
6505,0.6179233089185696,0.0530805687203791,0.0672985781990521,0.2190435157259801,0.0426540284360189,6.201,756.044,2.401,158.0,961.0,556.288,60.309255673392535,88.12000021972216
6506,0.6244312816550777,0.0529659198214439,0.0661859387071851,0.2143531633616619,0.0420636964546312,6.26,761.986,2.404,157.0,960.0,554.335,65.94873201941623,86.04763443826562
6507,0.6163704716336295,0.0541695146958304,0.0663021189336978,0.2202665755297334,0.0428913192071086,6.454,766.952,2.406,157.0,963.0,550.427,57.3106061403356,88.11999684159298
6508,0.6158573530684671,0.0536657145330217,0.0663031247295074,0.2208950056262442,0.0432788020427594,6.487,765.486,2.457,156.0,957.0,568.987,62.0929127753388,86.24496586327635
6509,0.6152160574984661,0.0541677622929266,0.0681041283197475,0.2184240511876588,0.0440880007012008,6.297,740.497,2.499,158.0,964.0,557.265,61.01945491173669,86.24503991509063
6510,0.620399759800978,0.0531869263103714,0.065625804237797,0.2179806125075062,0.0428068971433473,6.0,704.192,2.458,158.0,983.0,554.335,63.72955194818342,86.49500067528508
6512,0.6286124725367584,0.0528139259760013,0.0650667568024336,0.211340206185567,0.0421666384992394,6.183,736.182,2.408,155.0,960.0,562.149,54.49021581417679,87.85214235531852
6513,0.6192501301857316,0.0546780072904009,0.0657003992362437,0.2164554764797778,0.0439159868078458,6.249,740.904,2.411,155.0,927.0,569.963,67.46270119208332,85.61999569453418
6514,0.624224672639559,0.0537560303239145,0.0646106133700896,0.214248793935217,0.0431598897312198,6.194,758.893,2.403,154.0,902.0,547.497,65.69627601559401,87.34796468366554
6515,0.6240343347639484,0.0538197424892703,0.0644635193133047,0.2151931330472102,0.042489270386266,6.443,753.439,2.412,154.0,899.0,548.474,64.54255292665432,88.38785469222225
6516,0.6197876197876198,0.0526633859967193,0.0663040663040663,0.2188552188552188,0.0423897090563757,6.048,744.241,2.403,155.0,908.0,567.033,64.1743187192576,88.84115335001025
6517,0.6239021870156708,0.0527811262269674,0.06431892543482,0.2157740657826761,0.0432236955398656,6.022,740.008,2.411,154.0,928.0,550.427,68.5400069751799,87.43814724908363
6518,0.6170360110803323,0.0532375346260387,0.0696849030470914,0.2170186980609418,0.0430228531855955,6.216,724.217,2.409,155.0,948.0,542.613,68.71584331622779,87.60859828218106
6520,0.6204549371014993,0.0531621575047389,0.0666896432879545,0.2166982595209374,0.0429950025848699,5.952,749.858,2.397,156.0,948.0,557.265,52.83604394444348,88.74502497785033
6521,0.6179549816785901,0.0527831094049904,0.0681381957773512,0.2177630430989356,0.0433606700401326,5.864,745.299,2.411,155.0,930.0,557.265,69.01531031958854,85.5984501085017
6522,0.6225611314645991,0.0528244014654511,0.0667121070120133,0.2157280395331004,0.0421743205248359,6.176,742.287,2.402,155.0,917.0,564.103,65.22461178642764,87.65123746047965
6523,0.6182487374818111,0.0516990499015663,0.0654797569117521,0.2216896345116835,0.0428828211931866,6.341,751.16,2.401,155.0,915.0,553.358,64.15015287014668,88.1199994732202
6524,0.6205798847113481,0.0536006194614127,0.0672803923255613,0.2154349135335111,0.0431041899681665,6.209,723.24,2.405,157.0,919.0,556.288,64.95936184951444,87.99508339760061
6527,0.6267684129297778,0.0527308582697419,0.066020749378376,0.2113521392437623,0.0431278401783417,6.183,771.754,2.408,158.0,930.0,556.288,61.95211459687578,84.74502513146686
6528,0.6157060769632595,0.0525857565732195,0.0670381333797666,0.2213129026641128,0.0433571304196413,6.15,793.0,2.407,159.0,934.0,564.103,66.3109518602418,85.39269769145768
6529,0.6209920055015903,0.0550159030344708,0.0655892718989082,0.2152497206223673,0.0431530989426631,6.114,755.311,2.406,159.0,959.0,544.567,63.77021528625158,86.99502934082871
6531,0.623463687150838,0.0522561237645036,0.0667812634293081,0.215040825096691,0.0424581005586592,6.359,788.523,2.412,158.0,982.0,583.639,54.95637067489288,88.92359412069067
6532,0.6212384762567402,0.0527917898765002,0.066533310140894,0.2162115150460949,0.0432249086797704,6.136,776.964,2.404,160.0,980.0,573.871,57.91094329575943,87.91167571848754
6533,0.6263339070567986,0.0521514629948364,0.0673838209982788,0.2155765920826161,0.0385542168674698,6.476,771.429,2.404,159.0,975.0,584.615,57.48849028960674,87.49499688782876
6534,0.617984414674722,0.0540232904299098,0.0680325715786708,0.2210839681288854,0.0388757551878119,6.267,775.906,2.406,159.0,973.0,587.546,61.13979168749807,87.18243227341529
6535,0.6269425603159612,0.0511719756160384,0.065682149909848,0.2177384734266334,0.0384648407315188,6.132,772.161,2.403,159.0,983.0,578.755,58.73849028960411,88.74497113071477
6538,0.6262591177492184,0.0519277526919069,0.0668634942688433,0.2167419242792636,0.0382077110107676,6.311,767.521,2.405,161.0,985.0,571.917,54.92632545908368,86.24500171774523
6539,0.6228355453986112,0.0542322229058627,0.0668014415047903,0.2171925815241276,0.038938208666608,6.128,776.882,2.396,161.0,999.0,567.033,64.15857283470919,85.20334550518847
6540,0.627710843373494,0.0519793459552495,0.0654905335628227,0.2163511187607573,0.0384681583476764,6.41,776.638,2.405,162.0,999.0,561.172,64.2852760996508,86.02440030645398
6541,0.6287924366136658,0.0533734422002578,0.063859045981951,0.2162440911044263,0.0377309840996991,6.421,750.916,2.404,162.0,1000.0,570.94,65.69365706737908,86.87000316261965
6542,0.6234966010109814,0.0529893672651211,0.0668467840334669,0.2187554470977863,0.0379118005926442,6.088,766.219,2.411,161.0,1004.0,581.685,65.02332799945071,87.41686729003729
6543,0.6246849196001738,0.0534550195567144,0.0661451542807474,0.2171229900043459,0.0385919165580182,6.081,760.765,2.409,162.0,1006.0,576.801,63.96475158612604,87.8521192159258
6548,0.6304682159945318,0.052118933697881,0.0652768284347231,0.2140293916609706,0.0381066302118933,6.179,740.904,2.361,161.0,988.0,551.404,58.43821710117674,84.05745253434714
6549,0.6269293084335295,0.0516756203632642,0.0657457150166282,0.2171058241664534,0.0385435320201244,6.088,727.147,2.36,162.0,975.0,537.729,60.29310674980285,85.09114785319805
6550,0.6116243609292313,0.0536370974975334,0.0685263252309624,0.2262086285765539,0.0400035877657189,5.978,757.591,2.406,162.0,957.0,545.543,65.68956392939033,85.8700395872834
6551,0.6223112427066098,0.0525994949055124,0.0671427327353479,0.219106505268658,0.0388400243838718,6.139,773.382,2.399,161.0,944.0,547.497,65.54659736346085,86.86997868110367
6554,0.6233203294321631,0.0529692241005635,0.0671868227134807,0.2177719982661465,0.0387516254876463,6.073,742.694,2.406,161.0,955.0,530.891,58.61119079475176,86.99497144237594
6555,0.6230715287517531,0.0524193548387096,0.0673211781206171,0.2190568022440392,0.0381311360448807,6.187,744.811,2.403,162.0,979.0,549.451,55.45951690808541,87.18248744416078
6557,0.6228446389496718,0.0524288840262582,0.0656455142231947,0.2200437636761488,0.0390371991247264,5.883,756.451,2.406,159.0,977.0,544.567,60.90144937957178,85.95651026952203
6558,0.624795240969049,0.052676954909906,0.0658677472195879,0.2176911802741615,0.0389688766272954,6.253,775.336,2.402,159.0,981.0,538.706,62.81125030004901,86.2449997102437
6559,0.6241325468424704,0.0516134628730048,0.0667938931297709,0.2178174878556558,0.0396426092990978,6.139,765.568,2.36,159.0,988.0,534.799,62.763513664337154,87.04854201099555
6560,0.6267917643992703,0.051863434975241,0.0671531578490139,0.2151854747632699,0.0390061680132047,6.158,772.405,2.364,159.0,1007.0,526.007,64.30090158264447,86.9481095427266
6561,0.6234509056244042,0.052777537048271,0.0673368576133113,0.2174365196290839,0.0389981800849293,6.198,742.125,2.364,156.0,1017.0,540.659,62.04918298173325,88.11998874690556
6563,0.6242016226480234,0.0527360607629898,0.067236319696185,0.2175038839979285,0.0383221128948731,6.264,756.451,2.36,155.0,1015.0,526.984,62.895972521402406,87.68730866365757
6564,0.6322536535338861,0.0518759080420476,0.0664045808050594,0.2115203828732587,0.0379454747457482,6.542,767.44,2.356,156.0,1006.0,551.404,65.87893047031753,86.87000976641866
6565,0.6239092495636999,0.0519197207678883,0.0678883071553228,0.2178010471204188,0.0384816753926701,6.304,741.229,2.361,155.0,994.0,571.917,64.78817911817796,87.74500313320318
6566,0.6216593886462882,0.053886462882096,0.068296943231441,0.2185152838427947,0.0376419213973799,6.07,754.579,2.353,153.0,980.0,570.94,63.84877811420365,88.55265578904368
6568,0.6267835654117243,0.05294825511432,0.0667010486505071,0.2154031287605294,0.038164002062919,6.443,751.079,2.356,154.0,980.0,575.824,65.37273240362995,88.24502762134281
6569,0.6229008961976855,0.0527277473244583,0.0674323501261637,0.2174367006003654,0.0395023057513268,6.242,736.182,2.359,152.0,981.0,569.963,62.34587595329607,88.97223893437027
6570,0.6273568735001714,0.0529653753856702,0.0677065478231059,0.213232773397326,0.0387384298937264,6.579,754.823,2.362,153.0,985.0,566.056,61.52909090909193,87.94961662036569
6571,0.6265822784810128,0.0523669152072134,0.0681463499219698,0.2136292699843939,0.03927518640541,6.557,759.463,2.359,153.0,990.0,580.708,62.10992904529112,88.63136585825441
6572,0.6251089039902423,0.052709531277226,0.0669106116048092,0.2164140094093047,0.0388569437184178,6.348,754.823,2.351,151.0,992.0,568.987,64.38901910900576,87.85214323503234
6573,0.6280963104105318,0.0531785899878745,0.0656504417114152,0.2141001212541139,0.0389745366360644,6.425,760.765,2.351,152.0,987.0,568.01,63.1745166524368,87.39881284171649
6575,0.6231770151078508,0.0536197711990219,0.0659331062789276,0.218059558117195,0.0392105492970046,6.128,755.881,2.35,152.0,1003.0,572.894,66.95215228249613,85.1036942541567
6576,0.628465644911314,0.0522645083519889,0.0656965731014293,0.2153435508868607,0.038229722748407,6.018,757.428,2.355,153.0,1004.0,564.103,67.13924071368984,85.73363122623664
6577,0.6256242465989322,0.0520061994144997,0.0656104701222662,0.2196486998450146,0.037110384019287,6.333,757.753,2.351,153.0,1012.0,580.708,61.07701056758646,87.26769621599107
6578,0.6238269030239834,0.0535279805352798,0.0654327424400417,0.2188043100451859,0.0384080639555092,6.491,760.358,2.354,154.0,1021.0,568.987,58.97132453362084,87.91165496878452
6579,0.6196840826245444,0.052768616559625,0.0671758375282069,0.2214025342822426,0.038968929005381,5.993,784.941,2.357,154.0,1040.0,566.056,65.14420460796721,86.24499564124044
6581,0.6242799415355516,0.0520161637004556,0.0662023901642163,0.2189837503224142,0.0385177542773622,6.505,766.789,2.359,155.0,1061.0,565.079,62.22765350434687,86.24500337118296
6582,0.6230703259005146,0.0517152658662092,0.0668953687821612,0.2195540308747856,0.0387650085763293,6.443,764.754,2.356,156.0,1034.0,553.358,61.823168863108805,86.8700636167531
6586,0.621924524997811,0.0527974783293932,0.0664565274494352,0.2193328079852902,0.0394886612380702,6.147,735.043,2.406,156.0,983.0,572.894,63.3147994550712,84.92141433495055
6587,0.6280055353745027,0.0517211555094274,0.0667704549385919,0.2151011935651271,0.0384016606123508,6.212,734.554,2.412,155.0,973.0,558.242,63.32140241568087,86.49498907188861
6588,0.6236494079004234,0.0524678018843461,0.0679401849770939,0.2179963696084363,0.0379462356297,6.462,742.369,2.397,156.0,972.0,545.543,66.18568048854318,86.83712684069162
6591,0.6234680573663623,0.0531942633637548,0.0657974793568013,0.2183398522381572,0.0392003476749239,6.267,753.276,2.413,156.0,951.0,558.242,63.84107648435205,87.31644011981095
