,index,others,海通期货,国泰君安,中信期货,东证期货,银河期货,兴证期货,广发期货,华泰期货,方正中期,申万期货,国投安信,国信期货,上海中期,徽商期货,光大期货,新湖期货,永安期货,宏源期货,中信建投,南华期货,金瑞期货,中融汇信,东方财富,长江期货,平安期货,国富期货,西部期货,瑞达期货,华闻期货,鲁证期货,招金期货,中银国际,浙商期货,中辉期货,华鑫期货,铜冠金源,招商期货,同信久恒,华安期货,齐盛期货,经易期货,弘业期货,五矿经易,宝城期货,建信期货,五矿期货,瑞龙期货,东航期货,中证期货,roll_yield,spot_price,near_contract_price,dominant_contract_price,near_basis,dom_basis,near_basis_rate,dom_basis_rate,label
2123,2124,169252.0,35634.0,9556.0,20715.0,5689.0,5109.0,2921.0,0.0,17543.0,2720.0,6922.0,4656.0,13655.0,0.0,0.0,3261.0,2691.0,0.0,0.0,2313.0,0.0,0.0,0.0,2850.0,0.0,2732.0,4250.0,0.0,0.0,9300.0,6878.0,9857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023258930435243665,366.18,369.7,366.12,3.519999999999982,-0.060000000000002274,0.009612758752526096,-0.0001638538423726077,-0.8904184420408584
2124,2125,156291.0,29186.0,9856.0,19245.0,7202.0,5823.0,3977.0,0.0,15868.0,3086.0,5057.0,2933.0,11228.0,0.0,0.0,0.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,0.0,2942.0,7192.0,0.0,2412.0,7987.0,6421.0,7090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016825852980231492,370.51,369.7,370.82,-0.8100000000000023,0.3100000000000023,-0.0021861758117189822,0.0008366845699172565,1.267461301979394
2125,2126,208517.0,42723.0,13866.0,25173.0,7769.0,5274.0,4100.0,3251.0,20634.0,3041.0,9243.0,5402.0,15791.0,0.0,0.0,4449.0,0.0,3127.0,0.0,0.0,0.0,0.0,0.0,4624.0,0.0,3380.0,9241.0,0.0,0.0,11455.0,5196.0,10778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021579332511614077,375.02,371.8,374.5,-3.2199999999999704,-0.5199999999999818,-0.008586208735534062,-0.001386592715055146,0.9826435246996014
2126,2127,134647.0,31470.0,8181.0,17091.0,5081.0,3168.0,2657.0,1423.0,13943.0,2003.0,5206.0,3162.0,10461.0,0.0,0.0,1482.0,1947.0,0.0,1946.0,0.0,0.0,0.0,0.0,3024.0,0.0,0.0,5050.0,0.0,0.0,7234.0,3563.0,6555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01781576075201215,375.02,374.0,376.86,-1.0199999999999818,1.8400000000000318,-0.0027198549410697437,0.0049064049917337815,0.6262272461922235
2127,2128,142449.0,29726.0,8321.0,15406.0,6009.0,3428.0,2249.0,0.0,15121.0,3626.0,6718.0,3037.0,8300.0,0.0,0.0,1944.0,0.0,0.0,2197.0,0.0,0.0,0.0,0.0,3701.0,0.0,3717.0,8560.0,0.0,0.0,8664.0,4262.0,5532.0,0.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01655690530762648,376.46,373.18,377.48,-3.2799999999999727,1.0200000000000387,-0.008712745045954318,0.0027094512033152274,0.1642471124297988
2128,2129,263765.0,47637.0,16613.0,36072.0,6994.0,7128.0,0.0,0.0,31518.0,7598.0,12295.0,6194.0,18798.0,0.0,0.0,4130.0,6290.0,0.0,0.0,0.0,3859.0,0.0,0.0,4445.0,0.0,9330.0,10770.0,0.0,0.0,14361.0,5267.0,10586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014738554984694403,377.72,373.18,382.22,-4.5400000000000205,4.5,-0.012019485333050972,0.011913586783861119,1.2401234890900552
2129,2130,155368.0,39129.0,7813.0,16992.0,2730.0,3084.0,2206.0,0.0,15141.0,3045.0,5574.0,2417.0,7327.0,0.0,0.0,2452.0,2853.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.0,0.0,5708.0,10611.0,0.0,0.0,7366.0,7882.0,6727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016227190418514437,382.32,373.18,384.06,-9.139999999999986,1.740000000000009,-0.023906675036618474,0.004551161330822451,0.47909180857157085
2130,2131,182307.0,40311.0,7687.0,19164.0,5276.0,3890.0,2517.0,0.0,21050.0,3588.0,7273.0,3446.0,12628.0,0.0,0.0,3189.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,3417.0,0.0,4876.0,11801.0,0.0,0.0,7673.0,11286.0,8293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018492896969544873,381.31,375.0,383.02,-6.310000000000002,1.7099999999999795,-0.016548215362828134,0.004484540137945414,-0.27152629105530274
2131,2132,145115.0,33081.0,7232.0,16685.0,3328.0,2826.0,2092.0,0.0,16451.0,3079.0,5496.0,2677.0,7261.0,0.0,0.0,2034.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,0.0,4440.0,10552.0,0.0,0.0,5966.0,7855.0,5869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016871496223990028,382.73,384.04,384.04,1.3100000000000023,1.3100000000000023,0.0034227784600109334,0.0034227784600109334,0.2655973336110922
2132,2133,199742.0,37038.0,11301.0,25970.0,5323.0,4070.0,3105.0,0.0,24958.0,4162.0,10383.0,3885.0,13692.0,0.0,0.0,3772.0,3843.0,0.0,0.0,0.0,0.0,0.0,0.0,4077.0,0.0,4253.0,12130.0,0.0,0.0,9965.0,7019.0,7515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021906971968720903,381.45,383.84,383.84,2.3899999999999864,2.3899999999999864,0.006265565604928636,0.006265565604928636,-0.05210504376824862
2133,2134,131457.0,27809.0,6262.0,13655.0,2479.0,3054.0,2053.0,0.0,13862.0,2806.0,4936.0,2029.0,7422.0,0.0,0.0,2029.0,2313.0,0.0,0.0,2464.0,0.0,0.0,0.0,2959.0,0.0,7246.0,10626.0,0.0,0.0,3694.0,7742.0,6017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019591338240576496,382.06,383.88,383.88,1.8199999999999932,1.8199999999999932,0.004763649688530602,0.004763649688530602,0.010419922892575926
2134,2135,135833.0,28488.0,5773.0,20015.0,3088.0,3093.0,0.0,0.0,20635.0,2868.0,3370.0,2767.0,8543.0,0.0,0.0,1850.0,2128.0,0.0,1998.0,2108.0,0.0,0.0,0.0,2554.0,0.0,3005.0,6811.0,0.0,0.0,4389.0,5874.0,6476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02094355427798835,382.47,383.3,383.3,0.8299999999999841,0.8299999999999841,0.002170104844824383,0.002170104844824383,-0.1513175058700715
2135,2136,102556.0,29443.0,2837.0,9242.0,2701.0,0.0,0.0,0.0,11259.0,2801.0,3222.0,1895.0,3766.0,0.0,0.0,1344.0,2596.0,0.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177.0,1424.0,0.0,3001.0,0.0,6478.0,0.0,3504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.0,0.0,9289.0,1852.0,0.0,0.0,0.0,0.0,-0.018146481751898154,379.45,381.94,383.02,2.490000000000009,3.569999999999993,0.006562129397812644,0.009408354196863922,-0.07310323220720316
2136,2137,152720.0,40985.0,5578.0,19368.0,3628.0,2641.0,2363.0,0.0,22220.0,3862.0,4427.0,3474.0,5523.0,0.0,0.0,1818.0,0.0,0.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.0,2369.0,0.0,4748.0,0.0,8116.0,0.0,4790.0,0.0,0.0,0.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,9977.0,0.0,0.0,0.0,0.0,0.0,-0.01774198719470134,372.06,374.8,375.96,2.740000000000009,3.8999999999999773,0.007364403590818691,0.010482180293500898,-1.8778593467390154
2137,2138,147197.0,42736.0,4970.0,20577.0,3983.0,3000.0,2693.0,0.0,20669.0,3773.0,3269.0,3711.0,3933.0,0.0,0.0,0.0,2319.0,0.0,3169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.0,1907.0,0.0,3161.0,0.0,6324.0,0.0,3439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2264.0,0.0,8435.0,0.0,0.0,0.0,0.0,0.0,-0.01605569794328665,369.65,369.22,370.42,-0.42999999999995,0.7700000000000387,-0.0011632625456511336,0.0020830515352361356,-1.4955995896549763
2138,2139,163853.0,48479.0,5114.0,14037.0,4608.0,3350.0,14468.0,0.0,20586.0,3281.0,3579.0,3103.0,4755.0,0.0,0.0,1943.0,5909.0,0.0,2849.0,0.0,0.0,0.0,0.0,2209.0,0.0,0.0,4667.0,0.0,0.0,5903.0,0.0,6108.0,0.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7134.0,0.0,0.0,0.0,0.0,0.0,-0.015468104518631138,369.37,368.82,369.94,-0.5500000000000114,0.5699999999999932,-0.0014890218480114736,0.0015431680970301453,-0.12975077039520413
2139,2140,146538.0,43438.0,8163.0,13480.0,2278.0,4164.0,10388.0,0.0,10399.0,6334.0,2824.0,2323.0,2904.0,0.0,0.0,0.0,2105.0,0.0,2032.0,0.0,0.0,0.0,0.0,3193.0,0.0,0.0,5134.0,0.0,2221.0,5323.0,7525.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.0,0.0,0.0,0.0,0.0,0.0,-0.018095703293119565,370.27,369.9,371.0,-0.37000000000000455,0.7300000000000182,-0.0009992708023874863,0.001971534285791554,0.2857142857142863
2140,2141,312050.0,94444.0,10560.0,26562.0,3850.0,3778.0,26620.0,0.0,31303.0,9347.0,6525.0,7187.0,11014.0,0.0,0.0,0.0,0.0,0.0,4104.0,0.0,0.0,0.0,0.0,6717.0,0.0,0.0,9557.0,0.0,0.0,8796.0,16004.0,9195.0,0.0,8573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4314.0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,-0.018492542603946917,370.19,371.26,371.98,1.0699999999999932,1.7900000000000205,0.0028904076285150015,0.0048353548177964,0.2634550244636857
2141,2142,231244.0,62055.0,8058.0,20582.0,2773.0,3701.0,19446.0,0.0,28077.0,8330.0,5623.0,5598.0,8192.0,0.0,0.0,0.0,0.0,0.0,3075.0,0.0,0.0,0.0,0.0,3883.0,0.0,0.0,6914.0,0.0,0.0,7340.0,11623.0,8937.0,0.0,2558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4410.0,0.0,10069.0,0.0,0.0,0.0,0.0,0.0,-0.019067342889468795,368.04,368.4,369.68,0.3599999999999568,1.6399999999999864,0.0009781545484184306,0.00445603738724043,-0.6221597056914118
2142,2143,377471.0,87880.0,15330.0,46094.0,0.0,6321.0,34844.0,0.0,57098.0,11478.0,10416.0,7107.0,12598.0,0.0,0.0,0.0,6623.0,0.0,5855.0,0.0,0.0,0.0,0.0,7448.0,0.0,0.0,10722.0,0.0,0.0,9645.0,11032.0,12717.0,0.0,5914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5670.0,0.0,12679.0,0.0,0.0,0.0,0.0,0.0,-0.019286364435521973,366.42,366.26,368.6,-0.160000000000025,2.180000000000007,-0.00043665738769727014,0.00594945690737414,-0.29300054259359304
2143,2144,244703.0,66214.0,7492.0,25762.0,3204.0,4358.0,20926.0,0.0,30188.0,7378.0,9049.0,4273.0,8315.0,0.0,4145.0,0.0,3107.0,0.0,3616.0,0.0,0.0,0.0,0.0,3966.0,0.0,0.0,9827.0,0.0,0.0,6114.0,8623.0,9167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8979.0,0.0,0.0,0.0,0.0,0.0,-0.018010276110244642,366.64,366.68,368.0,0.040000000000020464,1.3600000000000136,0.00010909884355236876,0.003709360680776763,-0.16304347826087573
2144,2145,254579.0,68811.0,10981.0,26810.0,3293.0,4170.0,20624.0,0.0,26789.0,8131.0,8732.0,4576.0,10847.0,0.0,0.0,3887.0,3549.0,0.0,4033.0,0.0,0.0,0.0,0.0,5609.0,0.0,0.0,10197.0,0.0,0.0,3463.0,14710.0,9123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6244.0,0.0,0.0,0.0,0.0,0.0,-0.018211438038998058,365.92,363.94,365.76,-1.9800000000000182,-0.160000000000025,-0.005411018801923961,-0.0004372540445999329,-0.6124234470691189
2145,2146,275297.0,68605.0,9719.0,32257.0,4759.0,4227.0,24350.0,0.0,37215.0,8850.0,8303.0,7029.0,11406.0,0.0,0.0,0.0,6225.0,0.0,4955.0,4790.0,0.0,0.0,0.0,5625.0,0.0,0.0,10289.0,0.0,0.0,3423.0,7029.0,10919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5322.0,0.0,0.0,0.0,0.0,0.0,-0.018677482303870112,366.07,366.3,366.92,0.2300000000000182,0.8500000000000227,0.0006282951348104415,0.0023219602808206563,0.3161452087648602
2146,2147,150326.0,44360.0,5153.0,14022.0,0.0,2426.0,11663.0,0.0,19197.0,5031.0,5491.0,2990.0,5731.0,0.0,0.0,1633.0,2610.0,0.0,2651.0,1580.0,0.0,0.0,0.0,3581.0,0.0,0.0,6369.0,0.0,0.0,1611.0,3557.0,6074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4596.0,0.0,0.0,0.0,0.0,0.0,-0.018594089862621184,366.7,365.84,367.78,-0.8600000000000136,1.079999999999984,-0.0023452413416962248,0.0029451868011998172,0.233835445103039
2147,2148,184387.0,53710.0,7128.0,19823.0,3534.0,2989.0,12687.0,0.0,20431.0,5505.0,6645.0,3727.0,8137.0,0.0,0.0,2317.0,3102.0,0.0,3598.0,0.0,0.0,0.0,0.0,3916.0,0.0,0.0,7520.0,0.0,0.0,2367.0,4756.0,6197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6298.0,0.0,0.0,0.0,0.0,0.0,-0.01881294165818771,367.3,366.22,367.7,-1.079999999999984,0.39999999999997726,-0.002940375714674648,0.0010890280424720178,-0.021756867011146066
2148,2149,165754.0,40907.0,6663.0,14919.0,2832.0,3474.0,12170.0,0.0,21682.0,5587.0,5569.0,2921.0,7040.0,0.0,0.0,2976.0,2984.0,0.0,2821.0,0.0,0.0,0.0,0.0,3629.0,0.0,0.0,11444.0,0.0,0.0,2454.0,3249.0,6842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591.0,0.0,0.0,0.0,0.0,0.0,-0.017388526783303188,366.39,365.24,366.72,-1.1499999999999773,0.3300000000000409,-0.003138731952291196,0.0009006796037009934,-0.2672338568935322
2149,2150,212689.0,52250.0,8574.0,20866.0,0.0,4882.0,14608.0,0.0,30820.0,7862.0,7326.0,3467.0,8849.0,0.0,0.0,3381.0,5300.0,0.0,4221.0,0.0,0.0,0.0,0.0,4306.0,0.0,0.0,13170.0,0.0,0.0,3151.0,4986.0,6397.0,0.0,0.0,0.0,0.0,0.0,2861.0,0.0,0.0,0.0,0.0,0.0,0.0,5412.0,0.0,0.0,0.0,0.0,0.0,-0.016723084840611357,365.84,364.22,367.0,-1.6199999999999477,1.160000000000025,-0.004428165318171695,0.0031707850426416773,0.07629427792914788
2150,2151,231698.0,56114.0,9006.0,25137.0,0.0,4105.0,15455.0,0.0,33070.0,7801.0,7250.0,3857.0,10379.0,0.0,0.0,3497.0,6134.0,0.0,4544.0,0.0,0.0,0.0,0.0,4016.0,0.0,0.0,15068.0,0.0,0.0,3467.0,6401.0,7727.0,0.0,0.0,0.0,0.0,0.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,0.0,0.0,0.0,0.0,0.0,-0.017895798039364426,366.51,366.66,367.84,0.1500000000000341,1.329999999999984,0.00040926577719591073,0.003628823224468558,0.22836015658981487
2151,2152,140087.0,33566.0,5611.0,15599.0,3026.0,2407.0,9567.0,0.0,17464.0,4453.0,4660.0,2608.0,7129.0,0.0,0.0,2225.0,2366.0,0.0,3021.0,0.0,0.0,0.0,0.0,3901.0,0.0,0.0,7353.0,0.0,0.0,2467.0,2985.0,4539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5140.0,0.0,0.0,0.0,0.0,0.0,-0.016094546419070765,367.77,367.8,368.54,0.03000000000002956,0.7700000000000387,8.157272208175748e-05,0.0020936998667646645,0.18993867694145694
2152,2153,228705.0,50816.0,10147.0,24394.0,3972.0,4969.0,14867.0,0.0,37753.0,8566.0,7438.0,4475.0,11377.0,0.0,0.0,0.0,5385.0,0.0,3917.0,0.0,0.0,0.0,0.0,3830.0,0.0,0.0,10321.0,0.0,0.0,4484.0,5996.0,6596.0,0.0,0.0,0.0,0.0,0.0,3472.0,0.0,0.0,0.0,0.0,0.0,0.0,5930.0,0.0,0.0,0.0,0.0,0.0,-0.015411817487952898,364.22,367.8,365.68,3.579999999999984,1.4599999999999795,0.00982922409532705,0.004008566251166856,-0.7821045723036572
2153,2154,185468.0,42677.0,10467.0,18633.0,4271.0,4509.0,12362.0,0.0,21999.0,7252.0,7110.0,4622.0,6424.0,0.0,0.0,0.0,3472.0,0.0,4338.0,0.0,0.0,0.0,0.0,3396.0,0.0,3170.0,10958.0,0.0,0.0,3393.0,4237.0,6359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819.0,0.0,0.0,0.0,0.0,0.0,-0.014948995488714954,365.76,365.86,365.8,0.10000000000002274,0.040000000000020464,0.0002734033245845868,0.00010936132983374591,0.03280481137233585
2154,2155,251678.0,55793.0,11732.0,26114.0,6276.0,4312.0,16129.0,0.0,33421.0,10125.0,9119.0,5869.0,9595.0,0.0,0.0,0.0,4487.0,0.0,4078.0,0.0,0.0,0.0,0.0,5182.0,0.0,5457.0,17500.0,0.0,0.0,4090.0,6084.0,8420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7895.0,0.0,0.0,0.0,0.0,0.0,-0.01553904412960443,369.63,368.84,370.46,-0.7900000000000205,0.8299999999999841,-0.0021372724075426897,0.002245488731975165,1.2578955892673886
2155,2156,171165.0,41001.0,7561.0,19242.0,4183.0,3154.0,11380.0,0.0,23510.0,6780.0,5983.0,4000.0,5686.0,0.0,0.0,2563.0,0.0,0.0,3927.0,0.0,0.0,0.0,0.0,3828.0,0.0,0.0,8695.0,0.0,0.0,2552.0,3651.0,4602.0,0.0,3171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5696.0,0.0,0.0,0.0,0.0,0.0,-0.015249870605448912,371.25,371.9,373.1,0.6499999999999773,1.8500000000000227,0.001750841750841614,0.004983164983165089,0.7075850978290118
2156,2157,161280.0,44470.0,8024.0,16429.0,3506.0,4306.0,9951.0,0.0,16856.0,5909.0,4880.0,2734.0,6508.0,0.0,2354.0,0.0,2610.0,0.0,4475.0,0.0,0.0,0.0,0.0,3429.0,0.0,0.0,5521.0,0.0,0.0,2533.0,5769.0,5843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5173.0,0.0,0.0,0.0,0.0,0.0,-0.014611070118992651,368.98,368.38,370.62,-0.6000000000000227,1.6399999999999864,-0.0016261043959022725,0.004444685348799382,-0.6691489935783331
2157,2158,157108.0,39376.0,7595.0,16130.0,3417.0,2741.0,10063.0,0.0,16625.0,6636.0,5275.0,4193.0,6969.0,0.0,0.0,2426.0,2331.0,0.0,5113.0,0.0,0.0,0.0,0.0,2983.0,0.0,0.0,5043.0,0.0,0.0,3336.0,6054.0,5785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.0,0.0,0.0,0.0,0.0,0.0,-0.013941215698374088,368.37,367.92,369.9,-0.44999999999998863,1.5299999999999727,-0.0012215978499877655,0.004153432689958381,-0.19464720194647941
2158,2159,161535.0,40276.0,8990.0,18435.0,3560.0,4139.0,9356.0,0.0,15427.0,6014.0,8068.0,3276.0,5211.0,0.0,0.0,2423.0,0.0,0.0,4178.0,0.0,0.0,0.0,0.0,3757.0,0.0,0.0,5150.0,0.0,0.0,2911.0,7013.0,5118.0,0.0,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5875.0,0.0,0.0,0.0,0.0,0.0,-0.011865962340281823,371.72,370.2,371.22,-1.5200000000000387,-0.5,-0.004089099322070466,-0.0013450984612073391,0.3555842896395803
2159,2160,144584.0,31403.0,8199.0,16526.0,3223.0,3507.0,9712.0,0.0,16505.0,5474.0,6562.0,3824.0,4065.0,0.0,0.0,0.0,0.0,0.0,4436.0,0.0,0.0,0.0,0.0,2546.0,0.0,0.0,4874.0,0.0,0.0,2648.0,6844.0,4481.0,0.0,3174.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,4781.0,0.0,0.0,0.0,0.0,0.0,-0.012631597609030817,372.58,371.46,372.84,-1.1200000000000045,0.2599999999999909,-0.0030060658113694183,0.0006978367062107083,0.43450273575795184
2160,2161,19396.0,5535.0,589.0,2430.0,904.0,660.0,352.0,505.0,1026.0,364.0,1263.0,0.0,1037.0,283.0,0.0,0.0,0.0,747.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,-0.013817505146462492,372.43,371.9,375.08,-0.5300000000000296,2.6499999999999773,-0.0014230862175442782,0.007115431087721058,0.5972059294017301
2161,2162,37444.0,7293.0,1301.0,4774.0,732.0,1519.0,0.0,0.0,3808.0,848.0,2366.0,0.0,2417.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149.0,0.0,0.0,1211.0,0.0,847.0,0.0,0.0,1139.0,0.0,0.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0,863.0,0.0,0.0,0.0,-0.01356153423395462,372.27,371.66,375.02,-0.6099999999999568,2.75,-0.001638595642947216,0.007387111505090305,-0.015999146712175956
2162,2163,42856.0,8401.0,1832.0,5160.0,1396.0,1265.0,0.0,611.0,4188.0,840.0,4122.0,0.0,2363.0,0.0,0.0,0.0,631.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.0,0.0,0.0,981.0,0.0,0.0,0.0,0.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,1214.0,0.0,0.0,0.0,-0.013739506388329003,371.64,371.12,375.04,-0.5199999999999818,3.400000000000034,-0.0013992035302980987,0.009148638467334047,0.00533276450512976
2163,2164,46497.0,8175.0,1664.0,6572.0,1166.0,1802.0,894.0,0.0,5889.0,1024.0,4226.0,900.0,2832.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2954.0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0,0.0,0.0,0.0,0.0,-0.013366637782245913,370.46,369.02,372.44,-1.4399999999999977,1.9800000000000182,-0.0038870593316416846,0.005344706581007497,-0.6980990226613744
2164,2165,53373.0,9114.0,1448.0,6116.0,1591.0,4644.0,913.0,834.0,5883.0,0.0,4829.0,893.0,3464.0,0.0,0.0,0.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.0,0.0,0.0,1492.0,0.0,0.0,0.0,0.0,1730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.0,0.0,0.0,0.0,0.0,-0.012997800546721068,372.37,371.38,375.16,-0.9900000000000091,2.7900000000000205,-0.0026586459704057708,0.007492547734780031,0.7250239897643744
2165,2166,32326.0,8633.0,2030.0,3895.0,1122.0,3293.0,0.0,933.0,655.0,525.0,2724.0,466.0,2048.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,519.0,842.0,0.0,773.0,0.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,-0.010181279467894091,371.1,371.38,373.58,0.2799999999999727,2.4799999999999613,0.0007545136081918979,0.006682834815413541,-0.422934846619209
2166,2167,52450.0,10713.0,2666.0,3949.0,2004.0,1894.0,1028.0,0.0,6091.0,0.0,4169.0,0.0,3571.0,0.0,0.0,1009.0,946.0,1589.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.0,0.0,0.0,1459.0,0.0,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,908.0,0.0,0.0,0.0,-0.012685696014030818,372.84,371.38,374.46,-1.4599999999999795,1.6200000000000045,-0.003915888853127325,0.004345027357579578,0.23500507397318685
2167,2168,81171.0,17217.0,4814.0,7738.0,3787.0,6225.0,2005.0,1517.0,7404.0,0.0,5340.0,1707.0,4906.0,0.0,0.0,2452.0,1724.0,2349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.0,1574.0,0.0,2374.0,0.0,0.0,0.0,0.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012671270259503762,372.37,371.38,374.42,-0.9900000000000091,2.0500000000000114,-0.0026586459704057708,0.005505277009426157,-0.010683190000524442
2168,2169,74339.0,12973.0,6183.0,6645.0,3959.0,2169.0,0.0,1325.0,12158.0,0.0,5101.0,0.0,4935.0,0.0,0.0,3010.0,2778.0,0.0,0.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,1182.0,0.0,2009.0,1358.0,0.0,0.0,0.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011110229266988928,368.43,371.38,370.06,2.9499999999999886,1.6299999999999955,0.00800694840268168,0.004424178269956336,-1.1781873209749807
